wavelength,absorption cross-section,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nm,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2
,77 K,100 K,110 K,120 K,130 K,140 K,150 K,160 K,170 K,180 K,190 K,200 K,210 K,220 K,230 K,240 K,250 K,260 K,270 K,280 K,290 K,300 K,310 K,320 K,330 K,340 K,350 K,360 K,370 K,380 K,390 K,400 K,410 K,420 K
1074.9,-9.54950125613536E-28,-7.48088483105687E-28,-7.71392540788186E-28,-1.70394749458045E-28,-7.04948564220915E-29,6.73633513980412E-28,3.52571764341327E-28,1.58464685558834E-27,1.40620274193653E-27,6.45592574761698E-28,3.36001955478898E-29,-3.20480328762597E-28,2.36313132971467E-28,7.66294421347753E-28,1.37428038504215E-27,1.73705721509568E-27,1.16091560269075E-27,1.01251835320337E-27,6.12240631496424E-28,1.08378279885059E-27,1.45701741530906E-27,1.73810338842499E-27,1.68994724475396E-27,1.98991813866333E-27,1.20924541283116E-27,1.65886750873528E-27,2.05384396340638E-27,2.61179178605979E-27,3.76558871981135E-27,2.80029483387518E-27,3.27373305596824E-27,2.64894453250534E-27,3.43787207039598E-27,3.08420711754935E-27
1075,-9.39830539615262E-28,-7.34177919289802E-28,-7.61488714361902E-28,-1.59841058844851E-28,1.81367118893857E-28,9.21061015099699E-28,3.66550337509438E-28,1.83686832299656E-27,1.41885695275276E-27,6.5664496449911E-28,4.85702726463675E-29,-3.04811741073245E-28,5.02540484020384E-28,1.01705275418359E-27,1.6293126366174E-27,1.99064852400049E-27,1.16368269491886E-27,1.02129065526012E-27,8.9146740090822E-28,1.08943972919266E-27,1.46445497183361E-27,2.01332271259058E-27,1.96528763040989E-27,1.99950896599572E-27,1.47205907501029E-27,2.17786396983922E-27,2.31404491003769E-27,2.62346801919035E-27,4.03306633203603E-27,3.33965958317725E-27,3.28579633824143E-27,2.66189113102283E-27,3.45029040031786E-27,3.10007081115801E-27
1075.1,-1.22717538834214E-27,-1.02273167413102E-27,-7.99290081019353E-28,-4.51754077390606E-28,-1.08682610978514E-28,6.32015023716328E-28,7.8061120577655E-29,1.54778237871319E-27,1.12904421063473E-27,3.65229078649812E-28,-2.38925763656316E-28,-5.91607181313692E-28,2.15983506524728E-28,7.29944928130193E-28,1.33812308817285E-27,1.44894046278266E-27,8.63980977801835E-28,7.27597650069982E-28,5.98539526815589E-28,7.92630529803492E-28,1.16942769276888E-27,1.72194766655646E-27,1.66908297274003E-27,1.70663485920307E-27,9.2937823630805E-28,1.37453255839857E-27,2.02079850101382E-27,2.33268135077199E-27,3.47678837693342E-27,2.78519920732368E-27,3.2646262658662E-27,2.10237526451487E-27,3.16024092324032E-27,2.81346984123937E-27
1075.2,-1.21206892047064E-27,-7.51863688311799E-28,-7.89401698505611E-28,-1.92865037108063E-28,1.43283086451378E-28,6.45418563847948E-28,-1.50116396770469E-28,1.56114666439634E-27,1.14168026681214E-27,3.76260668447056E-28,-2.23972162189414E-28,-5.7595089814543E-28,2.31878380865619E-28,7.4528859722997E-28,1.34938256011016E-27,1.70251393932019E-27,1.12341817871878E-27,9.90978636197848E-28,6.08063647970196E-28,7.98270952352776E-28,1.17685132975142E-27,1.73302425184907E-27,1.6753274985842E-27,1.47333084640553E-27,1.19218228854366E-27,1.89351691020848E-27,2.28111981599362E-27,2.3443475323916E-27,3.74424796832911E-27,3.0608636791871E-27,3.00744463837178E-27,2.11530896374338E-27,3.17263939034056E-27,2.54777452674327E-27
1075.3,-8.90420901031344E-28,-7.07717979961518E-28,-7.49266564385612E-28,-4.00436390130342E-28,1.85928403996633E-28,9.23191093548978E-28,-1.0591309432514E-28,1.60475777769919E-27,1.41949690154995E-27,6.47234286713158E-28,-1.78772325436057E-28,-5.30046293883806E-28,2.77012756909329E-29,1.02639923176504E-27,1.39088765010363E-27,1.73991668428001E-27,1.15640694458205E-27,1.02998311751085E-27,6.4783636232525E-28,8.34157594856405E-28,1.21452248076364E-27,1.77434906633616E-27,1.71181780590896E-27,1.75603569572177E-27,9.82204189475219E-28,1.67778314845696E-27,2.0694570039816E-27,2.38626316198301E-27,3.52066434189403E-27,2.57541537534425E-27,3.31897332275681E-27,2.15849068681515E-27,3.21528239914203E-27,2.59387232991608E-27
1075.4,-8.75327553857333E-28,-6.93833190315937E-28,-7.39393627735086E-28,-1.4156501917271E-28,1.98310594787047E-28,9.36577942588365E-28,-9.19741829557702E-29,1.85706907409502E-27,1.43211480014878E-27,6.58245073641461E-28,-1.63835202779246E-28,-2.73619116543979E-28,4.35840998664996E-29,1.04173013729788E-27,1.40212940892771E-27,1.74705603774845E-27,1.15913030221847E-27,1.03872569202078E-27,6.57348720934097E-28,8.39781508431026E-28,1.22193219688872E-27,1.78541316098555E-27,1.71804494578176E-27,1.7655982878929E-27,1.24499863036883E-27,1.94185798016487E-27,2.07864956495522E-27,2.6525428375937E-27,3.78810591089999E-27,3.11475840938655E-27,3.06177810069352E-27,2.17141148460399E-27,3.22766100026879E-27,2.60970886915414E-27
1075.5,-8.60240767994875E-28,-6.79954845659319E-28,-7.29528414746764E-28,-1.31055500384541E-28,4.50371480834924E-28,1.18419500740417E-27,-7.80451892549614E-29,1.87041041778484E-27,1.44472361885675E-27,6.69245458038474E-28,-1.48906320718292E-28,-2.57981294857963E-28,5.94608980244592E-29,1.05705466009413E-27,1.65724279998828E-27,1.75418647361534E-27,1.16184272573352E-27,1.04746083360745E-27,6.66855197732701E-28,1.1146284843795E-27,1.22933495209254E-27,1.7964710096481E-27,1.724263392153E-27,1.77515382019486E-27,1.00475644496485E-27,1.69585763272441E-27,2.08783582319295E-27,2.66419393911125E-27,3.53424978700236E-27,2.59904477196501E-27,3.34303871516411E-27,1.91448140492303E-27,3.24002966722891E-27,2.62553861805284E-27
1075.6,-8.41065571095006E-28,-6.81333061468482E-28,-7.3713333196378E-28,-1.44431418409116E-28,4.30185166170994E-28,9.25205347016585E-28,-3.36485929572668E-28,1.85046713793064E-27,1.42001523058296E-27,6.37684947664295E-28,-1.71177184375662E-28,-2.73803862230296E-28,-1.97028145922471E-28,1.03564894285754E-27,1.64011306724472E-27,1.48894817601244E-27,1.14901546583536E-27,1.03858913100465E-27,6.73840402844349E-28,1.11726040545885E-27,1.23223288818954E-27,1.79944031726928E-27,1.7273446465197E-27,1.75534772244028E-27,9.95181457654444E-28,1.94273239841782E-27,2.0757721125071E-27,2.65824060232004E-27,3.52931351659902E-27,2.86601713043232E-27,3.08270139826924E-27,1.92487390960438E-27,3.24474890417923E-27,2.36900176045127E-27
1075.7,-8.25991909781436E-28,-4.10218364016704E-28,-4.72249006120643E-28,-1.33939572504461E-28,4.4254139546233E-28,1.1729215327864E-27,-8.0440512474408E-29,2.10299668174726E-27,1.4326058873093E-27,6.48664524809258E-28,-1.56264785886915E-28,-2.58178351330251E-28,-1.81163401670507E-28,8.15324739473275E-28,1.65132825162579E-27,1.7426052394721E-27,1.15170602054543E-27,1.04730940550337E-27,6.83335114950164E-28,1.39239707633247E-27,1.23962172056734E-27,1.81048567262885E-27,1.73354570485896E-27,1.76488913371196E-27,7.54929658811913E-28,1.69658263827887E-27,1.83382961451869E-27,2.66988164854696E-27,3.53608370854143E-27,2.61398205270959E-27,3.36410143083638E-27,2.20777349087291E-27,3.25709770044727E-27,2.66636335889537E-27
1075.8,-8.10924811704611E-28,-3.96359357794283E-28,-4.62406967036361E-28,1.25156985629629E-28,6.94818977896739E-28,1.18627499103054E-27,-6.65412770956398E-29,2.11631507753607E-27,1.44518746194532E-27,6.59633697234135E-28,9.39244185723505E-29,-1.53091052661025E-30,8.50157437332746E-29,8.30630110249939E-28,1.66253457658829E-27,1.74970892011069E-27,1.15438564057317E-27,1.05602224583809E-27,6.92823944173098E-28,1.39798796842548E-27,1.24700359104087E-27,1.82152478067258E-27,2.00912240178996E-27,1.77442348382279E-27,1.01770487282804E-27,1.96077054430648E-27,2.09411311197615E-27,2.68151766656206E-27,3.80363263627589E-27,2.62577774406928E-27,3.37611033063341E-27,2.2206684793383E-27,3.26943656019156E-27,2.68217273259033E-27
1075.9,-4.88978218356385E-28,-9.48479274231447E-29,-4.22302722113485E-28,1.65901087727326E-28,4.97497819192501E-28,1.22989003122908E-27,-2.23820314828387E-29,2.15989575415793E-27,1.7231981963391E-27,7.00862395656033E-28,1.39090261762634E-28,4.43522185287717E-29,-1.19182066006904E-28,8.76199027195683E-28,1.94813369163797E-27,1.78707361297929E-27,1.18732425717772E-27,1.34989499244744E-27,1.00257496126867E-27,1.43384053585945E-27,1.55266185113927E-27,1.86282757240309E-27,1.77619166905097E-27,1.8142207037878E-27,8.07713390595329E-28,1.7448786014228E-27,2.13354408701921E-27,2.72341858743321E-27,3.57986698465496E-27,2.40414851473666E-27,3.41838236170283E-27,2.26382694557669E-27,3.31203541407232E-27,2.72824524460046E-27
1076,-4.73924248676053E-28,-8.10018163772758E-29,-1.57304273183106E-28,1.76366419867394E-28,7.49758089164309E-28,1.24322678977659E-27,-8.50263941001216E-30,2.1731988480685E-27,1.73576160459919E-27,9.41731557166773E-28,1.53977928948524E-28,5.99592585563369E-29,-1.03335407285858E-28,8.91491626786403E-28,1.71519057716406E-27,1.79415945478549E-27,1.18998200728481E-27,1.35859296321592E-27,1.01205202365554E-27,1.43941491545252E-27,1.29201637641196E-27,1.8738541844882E-27,2.05175097589754E-27,1.82374093028744E-27,1.3221284355894E-27,2.00905439256301E-27,2.14269882603444E-27,2.98994195730017E-27,3.84739788534281E-27,2.67962276331778E-27,3.43037766063005E-27,2.54686105477435E-27,3.58922264860007E-27,2.74404103133898E-27
1076.1,-7.61663184699558E-28,-3.69948494329311E-28,-4.5027175291651E-28,-1.15963427639409E-28,4.59293352987843E-28,9.53768856858076E-28,-5.51594895523033E-29,2.12303222693798E-27,1.44552958803042E-27,6.49883170521302E-28,-1.3392898976107E-28,-2.27226200168149E-28,-3.90281118864475E-28,6.03991499288998E-28,1.66771569821636E-27,1.49845003602874E-27,8.8984248161126E-28,1.06449715803826E-27,7.18736861544782E-28,1.1421946978132E-27,1.26460443907899E-27,1.58208820738671E-27,1.75513091352455E-27,1.53046775379329E-27,7.78937528677656E-28,1.46009406210607E-27,1.84906091955394E-27,2.69877654787294E-27,3.29055793391385E-27,2.12492639775589E-27,3.13957981779235E-27,2.2569503400719E-27,3.03387710334146E-27,2.73875645288937E-27
1076.2,-7.46622345978621E-28,-3.56115280768016E-28,-4.40460619166371E-28,-1.05515774295939E-28,4.71606299414392E-28,9.67088912846992E-28,-4.12999443195753E-29,2.13632001635102E-27,1.45807482699002E-27,6.60810716790755E-28,-1.1905781406931E-28,2.95192384595739E-29,-3.74446520276561E-28,6.19271325157656E-28,1.67888657916241E-27,1.50551803739604E-27,8.92478361061568E-28,1.07318025759069E-27,7.28202155668229E-28,1.14775256373767E-27,1.27195845866752E-27,1.59310232174496E-27,1.7612884958011E-27,1.53997385496405E-27,1.04182704669323E-27,1.72425773696509E-27,2.10945231014065E-27,2.71039244926964E-27,3.55807080601097E-27,2.6642259814432E-27,3.15156151375355E-27,2.26981951063382E-27,3.04617620915246E-27,2.47282588000531E-27
1076.3,-4.54810418318265E-28,-8.47597295111602E-29,-1.7534790359939E-28,-9.50769612351471E-29,4.83910587216913E-28,9.80400616484242E-28,-2.7450323830931E-29,2.1496001525345E-27,1.47061098020362E-27,6.71727854705453E-28,1.31207017401697E-28,4.5107801987927E-29,-1.08297523649454E-28,6.34544763214685E-28,1.69004859752123E-27,1.51257711794242E-27,8.95103304909378E-28,1.33689048255625E-27,7.37661565125634E-28,1.42299305953565E-27,1.27930551471954E-27,1.604110186577E-27,1.7674373818435E-27,1.54947289282702E-27,8.0141286270096E-28,1.4780716300747E-27,2.11858813319561E-27,2.72200332056924E-27,3.56478691449964E-27,2.41215831100141E-27,3.43307393041596E-27,2.28268222538109E-27,3.0584653745236E-27,2.77031405096338E-27
1076.4,-7.16560368497361E-28,-7.09394157398142E-29,-1.6555222542191E-28,-8.46469890467287E-29,4.96206215712982E-28,1.22817427674416E-27,-1.36106289678079E-29,2.16287263483414E-27,1.71842309588771E-27,6.82634583540589E-28,1.46061698436298E-28,3.01963675326077E-28,-9.24749876835279E-29,6.49811812826677E-28,1.94545928002893E-27,1.51962727726826E-27,1.15468762090368E-27,1.34555870924722E-27,7.47115089560523E-28,1.42853441062723E-27,1.2866456069092E-27,1.87953675745959E-27,1.7735775713123E-27,1.55896486695387E-27,1.06429276239517E-27,1.99753249662171E-27,2.37910016543092E-27,2.73360916139548E-27,3.83242532253309E-27,2.68775760733899E-27,3.17550449834767E-27,2.56584457685812E-27,3.07074459867315E-27,2.78608265542966E-27
1076.5,-4.5505085074529E-28,-8.74148278359616E-29,6.93933544663726E-29,-1.04515133427017E-28,4.78203909112087E-28,1.2111799984279E-27,2.12313772077246E-28,2.14584818748876E-27,1.70065180031282E-27,6.63241627463125E-28,1.30618855848688E-28,2.87250642956521E-28,-1.06947759068864E-28,8.70419157054796E-28,1.92631429620855E-27,1.49637923986508E-27,1.12700141789376E-27,1.3239302237825E-27,7.26273453509144E-28,1.40377822875797E-27,1.26368945980344E-27,1.86024284680787E-27,1.74941978876001E-27,1.7812903975567E-27,1.04522913078766E-27,1.72090754843666E-27,2.35793410089684E-27,2.96995525790142E-27,3.80883412501406E-27,2.66922599442303E-27,3.4267140337959E-27,2.54840510326276E-27,3.05272460571251E-27,3.05343549395529E-27
1076.6,-7.43035538486795E-28,-1.18937886371756E-28,3.17589679671355E-29,-1.48358080489217E-28,4.27534482750091E-28,9.21467383864413E-28,1.65642277240953E-28,2.09555128200618E-27,1.64556333776232E-27,6.01160664773347E-28,7.79766548097768E-29,2.41217816681069E-28,-1.43683846317005E-28,5.82674171014751E-28,1.63445046615061E-27,1.44708507103596E-27,1.08370399754847E-27,1.28475618064836E-27,7.02867978581702E-28,1.37614823293602E-27,1.23618142103419E-27,1.83280525932986E-27,1.72208085017159E-27,1.48776898606404E-27,1.00523383223659E-27,1.93763208284478E-27,2.31556765786765E-27,2.67855177978835E-27,3.77359896874101E-27,2.90609235857477E-27,3.13566926068263E-27,2.52870952386272E-27,3.02685293839804E-27,2.76619124624703E-27
1076.7,-7.28027538364138E-28,-1.05136926604907E-28,4.15314591611963E-29,-1.37954634447469E-28,4.39804129234898E-28,9.34745670957299E-28,1.79452189940721E-28,1.86935561992837E-27,1.65806314070031E-27,6.12036162025308E-28,9.28065879339863E-29,2.56781736133423E-28,-1.27879408945737E-28,5.97922051493487E-28,1.6455770278417E-27,1.45410846430303E-27,1.08628519717595E-27,1.29340209496547E-27,4.42151817203053E-28,1.3816648096007E-27,1.24350061968655E-27,1.84378812164655E-27,1.72819494788707E-27,1.49723976641439E-27,7.64666730485487E-28,1.69114669404003E-27,2.0731623444397E-27,2.69014252693539E-27,3.78027901389586E-27,2.65370890157768E-27,3.14761694007239E-27,2.54154641000268E-27,3.03910233420042E-27,2.78193945670207E-27
1076.8,-7.4333668959211E-28,-1.21653001036563E-28,2.76708181367953E-28,-1.57870613341922E-28,4.21754531974307E-28,9.1770502041905E-28,1.62941591780421E-28,2.09173207725785E-27,1.87576214514251E-27,5.92590665591894E-28,7.73176884631205E-29,2.42028911293933E-28,-1.42391587394493E-28,5.82852959283093E-28,1.62638414207587E-27,1.4308123530409E-27,1.05854487858696E-27,1.27172998929179E-27,4.21271216279279E-28,1.35686254583167E-27,1.22050227146475E-27,1.8244541505202E-27,1.70398976596271E-27,1.47639289960463E-27,9.97350485978759E-28,1.92523847378448E-27,2.30347196187517E-27,2.67141766039094E-27,4.01785838221439E-27,2.89926992766977E-27,3.1292472328677E-27,2.5240662559422E-27,3.02103120394877E-27,2.76737028605044E-27
1076.9,-7.28341829384305E-28,-1.07864946816512E-28,2.86465212161374E-28,-1.4748485433518E-28,1.93955331049289E-28,9.3096659496242E-28,1.76731645306086E-28,1.86552110153762E-27,1.88824376857413E-27,6.03445338176042E-28,3.27767077837264E-28,4.99099858658539E-28,-1.26599218858873E-28,5.98088057176606E-28,1.63749297164845E-27,1.68461911458504E-27,1.0611042050288E-27,1.28036102664282E-27,4.30695310268343E-28,1.36236260476551E-27,1.22780753946966E-27,1.83542450893551E-27,1.71008646748704E-27,1.48584954863348E-27,7.56773762426617E-28,1.67874096383368E-27,2.31256994307929E-27,2.6829983432046E-27,4.02452039340508E-27,2.3828924566408E-27,3.4108721891165E-27,2.5368902245725E-27,3.03326071028956E-27,2.78310489702241E-27
1077,-7.43666060254668E-28,-1.24395866395296E-28,2.65901991868576E-28,8.14541698087341E-29,4.1593799189571E-28,9.13907291999709E-28,4.02831309047894E-28,1.84843512666229E-27,1.87040378099862E-27,5.83977077180402E-28,3.12259735786872E-28,4.84332768339726E-28,1.09459702495528E-28,5.83004242665933E-28,1.61828041405378E-27,1.66130321804655E-27,1.29058931895519E-27,1.25867210473373E-27,4.098009969395E-28,1.3375418842383E-27,1.47311018197543E-27,1.81607609457683E-27,1.95555283739183E-27,1.46498661119803E-27,9.89445956973012E-28,1.91281868328843E-27,2.29134909586061E-27,2.40922691148643E-27,4.26222382986576E-27,2.89242381583422E-27,3.39248693213189E-27,2.79000996326706E-27,3.01516775056923E-27,2.76852018704741E-27
1077.1,-4.51744970705669E-28,-1.1062072002141E-28,5.31504144884635E-28,9.18222394349356E-29,1.88121463504596E-28,9.27152151145706E-28,4.16601499885582E-28,1.8616540134999E-27,1.88286722201605E-27,5.94810922211692E-28,5.62809822125671E-28,4.99872033734706E-28,1.25239999711924E-28,5.98226555445677E-28,1.62937150898941E-27,1.66829091766311E-27,1.29312677150243E-27,1.52259757284306E-27,4.19213316264759E-28,1.3430254242885E-27,1.48040151803759E-27,2.09175426773803E-27,1.96163214137829E-27,1.47442912719856E-27,1.00064273507149E-27,1.66630905080557E-27,2.30043446017884E-27,2.67583209010141E-27,4.26886780556582E-27,2.64001861553527E-27,3.40440738886385E-27,2.53220626247058E-27,3.02737736433632E-27,3.06628923821818E-27
1077.2,-7.70335555636775E-28,-4.30417758910464E-28,2.07672250987544E-28,-2.31384266985709E-28,1.06833585211417E-28,3.72352611360255E-28,3.39552356255912E-28,1.78074468956478E-27,1.56175584025957E-27,5.02212700898632E-28,2.44032762479712E-28,4.23481887206262E-28,-1.92551470139986E-28,5.15629905715222E-28,1.30688800518524E-27,1.3417039623971E-27,1.21947649636354E-27,1.19764056119821E-27,3.65206045859935E-28,1.01493497398703E-27,1.15412015716513E-27,1.76914013652323E-27,1.63413701561363E-27,1.15029884556714E-27,9.30185915845466E-28,1.59712143672068E-27,1.97594778502663E-27,2.09879738148046E-27,4.20344419572214E-27,2.58230274791634E-27,3.08275530814957E-27,2.48205987013905E-27,2.97102764555595E-27,2.46638967181729E-27
1077.3,-7.55366982919169E-28,-4.16655522680028E-28,2.17398355203528E-28,-2.2103388908112E-28,1.19051249301971E-28,3.85580752265068E-28,3.53302680896782E-28,1.79394825754869E-27,1.5742010959601E-27,5.13025715498022E-28,4.94683659282766E-28,4.39008821833644E-28,7.39344112609006E-29,5.3083943085459E-28,1.31796136296982E-27,1.34867381280909E-27,1.22199207431344E-27,1.20624183970912E-27,3.74606589103347E-28,1.02040199400384E-27,1.16139755999193E-27,1.78008548185745E-27,1.64019892071944E-27,1.40298190056979E-27,6.89456124093247E-28,1.35059968032144E-27,1.98502053099497E-27,2.36539249275691E-27,3.94856297115866E-27,2.32988667350206E-27,3.36450657636924E-27,2.22424324756555E-27,2.98321736364291E-27,2.76414511795015E-27
1077.4,-7.4040498366915E-28,-4.02899742382475E-28,2.27116726573933E-28,3.83130175880477E-29,1.31260247283674E-28,3.98800532983992E-28,6.09923794537473E-28,1.80714416512976E-27,1.58663725791436E-27,5.23828313803312E-28,5.09455819686623E-28,6.96295329314724E-28,8.96965968465032E-29,5.46042561226687E-28,1.32902585123705E-27,1.35563473802605E-27,1.22449671470243E-27,1.21483567748946E-27,3.8400124377444E-28,1.02586075357387E-27,1.16866799571679E-27,1.791024572823E-27,1.64625212588243E-27,1.41240321383288E-27,9.52555410071391E-28,1.61496567210723E-27,1.99408696723953E-27,2.37694800816313E-27,4.21668705402136E-27,2.60572566142525E-27,3.10656218469115E-27,2.23703491308687E-27,2.99539713272521E-27,2.77984571806242E-27
1077.5,-7.55785359447324E-28,-4.19486219514958E-28,2.06491563695395E-28,1.83099005089206E-29,1.13124777555277E-28,3.81676151883074E-28,5.93318448553081E-28,1.55055143192687E-27,1.56872852447497E-27,5.04284694173112E-28,4.93883922773196E-28,6.81474129760446E-28,7.51169430583236E-29,5.30903495277401E-28,1.30974566843632E-27,1.33225093672922E-27,1.1966546164342E-27,1.1930862732078E-27,6.33360301675951E-28,1.00097545148728E-27,1.1455956630939E-27,1.7716216080574E-27,1.89180525578899E-27,1.63486123760525E-27,9.33397136697738E-28,1.33809598948559E-27,2.22446073898209E-27,2.35816268803867E-27,3.93145199000375E-27,2.32296291033063E-27,3.35796403544827E-27,1.94902398209533E-27,2.97723115110525E-27,3.04741969118942E-27
1077.6,-4.63735231716485E-28,-4.05743352803843E-28,2.16194467935937E-28,2.7776999520253E-28,3.65489601413501E-28,3.94879210100646E-28,6.07038967328924E-28,1.80317719556017E-27,1.81678245556683E-27,7.45322338568542E-28,7.44627486536629E-28,9.38871684085722E-28,3.41717399063435E-28,5.46093834222502E-28,1.32079241578795E-27,1.58612380046765E-27,1.45666616848482E-27,1.45711213363527E-27,6.42743178141562E-28,1.27641582897314E-27,1.42132100196107E-27,2.04741643915266E-27,1.8978410600642E-27,1.64426841358358E-27,9.44569850743521E-28,1.60244985528192E-27,2.23351455468342E-27,2.36970813385538E-27,4.46120955629696E-27,2.59879102167704E-27,3.36985045213527E-27,2.50287780579601E-27,3.25455562613815E-27,3.06310668210296E-27
1077.7,-7.21902570338322E-28,-4.07307619097658E-28,-4.72199757533432E-29,1.49753690066922E-29,1.04562983357827E-28,1.34964292357275E-28,3.47639935420458E-28,1.54324050438814E-27,1.32044575949018E-27,4.8298407004127E-28,4.86265261755685E-28,9.23276963923275E-28,8.43518537937974E-29,2.88168162862048E-28,1.05872067809584E-27,1.3199483340858E-27,1.18602838150867E-27,1.19257403313356E-27,3.79010551328267E-28,1.00874019184168E-27,1.15546092080163E-27,1.78522715073394E-27,1.63075854974884E-27,1.3805589066364E-27,6.82628137292456E-28,1.33824113858909E-27,1.96945244591953E-27,2.10813893066894E-27,3.93303828004389E-27,2.07324358046359E-27,3.37861858527411E-27,1.9719257196316E-27,2.99359592991471E-27,2.80567725373137E-27
1077.8,-7.06966871329727E-28,-3.93577668265903E-28,2.18466234969477E-28,2.74548787055886E-28,3.57032231053827E-28,1.48150625237353E-28,6.0434582495347E-28,1.55640576386106E-27,1.33284553922136E-27,4.93744995998826E-28,5.01004391870378E-28,9.38773060739281E-28,1.00089881861569E-28,5.39216188649345E-28,1.06974968202666E-27,1.32687355457887E-27,1.44615805657863E-27,1.20113810391891E-27,6.58841981544143E-28,1.28431793538019E-27,1.16270348489877E-27,1.79614121983829E-27,1.90677509146981E-27,1.38995194363137E-27,9.45842131313462E-28,1.60272062137729E-27,1.72684419310713E-27,1.86463974375913E-27,4.20127064228625E-27,2.34906081359386E-27,3.12049324263567E-27,2.25530628286221E-27,3.00573589523663E-27,2.8213506326743E-27
1077.9,-4.14774376710119E-28,-3.79854176233073E-28,2.2814593492317E-28,2.84846075781479E-28,3.69197888333403E-28,3.95798904073786E-28,6.18036529994513E-28,1.5695633596844E-27,1.34523622158928E-27,7.34863293428037E-28,5.15735262450093E-28,1.19639924952028E-27,1.15821869001696E-28,5.54387335725073E-28,1.08076981330901E-27,1.33378984790802E-27,1.44860800657868E-27,1.20969473193922E-27,6.68207188051343E-28,1.28973538843296E-27,1.16993908028551E-27,1.54218078219863E-27,1.9127847919139E-27,1.39933791049858E-27,9.57000402767271E-28,1.35602474057997E-27,1.9875285217677E-27,2.13120464401911E-27,3.94619093812452E-27,2.09661210699141E-27,3.40235736872384E-27,1.99745088217989E-27,3.28317894084731E-27,2.83701720459318E-27
1078,-3.99851831642456E-28,-3.66137143572029E-28,2.37817899158192E-28,5.44532952737761E-28,6.2177168068425E-28,4.08968508783364E-28,8.7484719112614E-28,1.82227949361522E-27,1.35761780587194E-27,7.4560337891753E-28,5.30457872710471E-28,1.21188300685886E-27,3.82530993014219E-28,5.69552084250938E-28,1.09178107131774E-27,1.3406972136805E-27,1.45104701798885E-27,9.62797011457921E-28,6.7756650386644E-28,1.2951445793286E-27,1.44578869505416E-27,1.81795058792733E-27,1.91878579041637E-27,1.40871680681428E-27,9.68153859330951E-28,1.6204920946209E-27,1.74490764549454E-27,2.14272994616037E-27,4.21440525805826E-27,2.37241846026789E-27,3.41421654401743E-27,2.28081851618358E-27,3.29529899965038E-27,2.85267696879624E-27
1078.1,-6.88575670763821E-28,-3.98117134633457E-28,-5.61576790672705E-29,2.51172734147713E-28,3.30280190686418E-28,1.18489942081666E-28,5.84878209715205E-28,1.53178195392994E-27,1.06635048508374E-27,4.52693236837611E-28,2.41532415602782E-28,9.23720787262264E-28,9.46110901785604E-29,2.81070627332725E-28,7.99143649164455E-28,1.04395584524064E-27,1.14983528437573E-27,6.67698946466273E-28,6.53894872155507E-28,1.26721179459878E-27,1.14937054579322E-27,1.26033782958871E-27,1.62113828038145E-27,1.11444882589092E-27,6.75662694394399E-28,1.32572892781529E-27,1.70193954370178E-27,2.10578226672602E-27,3.39416054132045E-27,1.8163190667288E-27,3.12242910140115E-27,1.71931037894723E-27,3.26923092407167E-27,2.56469011832688E-27
1078.2,-6.73666282181131E-28,-3.84413022432125E-28,-4.65011877019891E-29,2.61443470425353E-28,3.42419835434233E-28,1.31642815791204E-28,5.98539093167284E-28,1.54491655491559E-27,1.07871387103235E-27,4.63412479003874E-28,2.56238502872542E-28,1.18145222394581E-27,1.1032495082328E-28,2.96222576869692E-28,8.10137158754048E-28,8.03915564629792E-28,8.94583631450709E-28,9.31680149088332E-28,6.63242405528785E-28,1.27260446032992E-27,1.15658523312483E-27,1.27122686982471E-27,1.62712187400717E-27,1.12381357983381E-27,9.38991533468305E-28,1.59032204472523E-27,1.45930604251199E-27,1.86212563324048E-27,3.66221245797407E-27,2.09211453851499E-27,3.13427465288509E-27,2.00266508159964E-27,3.01586944696966E-27,2.58033626502226E-27
1078.3,-3.81337815843753E-28,-3.70715371318683E-28,-3.68524334871621E-29,2.71705354725548E-28,3.54550807988624E-28,1.44787322940243E-28,6.12190034346914E-28,1.55804348965964E-27,1.09106815673295E-27,4.74121298439143E-28,2.70936327472031E-28,1.19691746740931E-27,1.26032768066243E-28,3.11368125968195E-28,8.21121793198033E-28,8.10796145384617E-28,8.96989826080576E-28,9.40207001992888E-28,6.7258404715286E-28,1.27798886305452E-27,1.16379295046407E-27,1.28210965175025E-27,1.63309676469787E-27,1.13317126195576E-27,9.5013054328616E-28,1.34346401068799E-27,1.71996512133932E-27,2.1288076852388E-27,3.40724102565683E-27,1.83964406893191E-27,2.87611525201948E-27,1.7447838182149E-27,3.29342126650919E-27,2.59597560192664E-27
