wavelength,emission cross-section,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nm,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2
,77 K,100 K,110 K,120 K,130 K,140 K,150 K,160 K,170 K,180 K,190 K,200 K,210 K,220 K,230 K,240 K,250 K,260 K,270 K,280 K,290 K,300 K,310 K,320 K,330 K,340 K,350 K,360 K,370 K,380 K,390 K,400 K,410 K,420 K
1031.5,7.94334446031585E-25,7.76334727438103E-25,7.82435215964703E-25,7.79782405024761E-25,7.66520314226771E-25,7.62598630497944E-25,7.60138843331166E-25,7.52170535461683E-25,7.49662631456212E-25,7.44348445471355E-25,7.30944157881608E-25,7.31374548959362E-25,7.14570210996498E-25,7.15407486090605E-25,7.10348105405439E-25,7.06640499531851E-25,6.9928962065805E-25,6.88411371447544E-25,6.94594367921229E-25,6.7893360965195E-25,6.78020044433549E-25,6.65300232061821E-25,6.5015579997352E-25,6.47734723329844E-25,6.26022697155713E-25,6.26167419950582E-25,6.31394393256967E-25,6.30446717515224E-25,6.12650091038942E-25,6.13433146304911E-25,6.10763384857384E-25,6.04157280154488E-25,5.9033697723385E-25,5.90921095636792E-25
1031.6,7.9124778184055E-25,7.74652581311636E-25,7.79103549955298E-25,7.76102379666588E-25,7.65077719011838E-25,7.59680750500311E-25,7.57239077417174E-25,7.49376207503945E-25,7.47903009404582E-25,7.41589767816776E-25,7.27176632254315E-25,7.29055035831409E-25,7.1258973241259E-25,7.14748024558062E-25,7.08459553480538E-25,7.04684848955547E-25,6.98111647864763E-25,6.86130207575075E-25,6.92424999618032E-25,6.77487845806634E-25,6.76503147175738E-25,6.6406150567202E-25,6.47435308715321E-25,6.47341938963043E-25,6.24475852415967E-25,6.25028418068377E-25,6.3195196100482E-25,6.30234522868306E-25,6.12422666292999E-25,6.14004044263715E-25,6.0911942122733E-25,6.03287239264491E-25,5.91808766826399E-25,5.91206780090515E-25
1031.7,7.88447353787045E-25,7.72968585293793E-25,7.75630932761248E-25,7.7465902546826E-25,7.63214591932837E-25,7.57618202976525E-25,7.55189165367107E-25,7.4672252896122E-25,7.45230926001246E-25,7.40233076665005E-25,7.25942884098162E-25,7.27362467179124E-25,7.10917275366629E-25,7.12745595809851E-25,7.07366773482636E-25,7.02562890461739E-25,6.96932335734064E-25,6.86288280936981E-25,6.91686747167047E-25,6.75507763979506E-25,6.74060823571098E-25,6.62821390627129E-25,6.46230567327958E-25,6.47419963964106E-25,6.2431483190958E-25,6.24128580059782E-25,6.30501625432342E-25,6.26906192613638E-25,6.1140965809572E-25,6.12120329475849E-25,6.09968913306629E-25,6.01543025310117E-25,5.90313437879815E-25,5.90585609044418E-25
1031.8,7.86367970633492E-25,7.69497751858693E-25,7.73392831596088E-25,7.72513570300842E-25,7.61070029509324E-25,7.54551516873168E-25,7.53563699053405E-25,7.43635145245324E-25,7.42707872090303E-25,7.38562516221748E-25,7.23596980713684E-25,7.25668052063915E-25,7.08932702402771E-25,7.10405330078472E-25,7.04995630222447E-25,7.01424428721757E-25,6.95077203664555E-25,6.85399388360285E-25,6.89872001330875E-25,6.74769198440037E-25,6.72909838514411E-25,6.61970558091896E-25,6.44373343848745E-25,6.4443247316396E-25,6.21839857352397E-25,6.23227693444313E-25,6.30305480179398E-25,6.27730807772139E-25,6.10133638210296E-25,6.11872070867645E-25,6.08045244513612E-25,6.02126503255745E-25,5.88816492387983E-25,5.89358732113276E-25
1031.9,7.8370688244135E-25,7.67397067956702E-25,7.71152342214064E-25,7.68683843343532E-25,7.59622045045546E-25,7.52484054844728E-25,7.50086746233833E-25,7.40400848168358E-25,7.41093589083512E-25,7.36421383242635E-25,7.21566110754802E-25,7.23814286885293E-25,7.07411671213411E-25,7.08062594824412E-25,7.03580281327676E-25,7.00120293586784E-25,6.94232286844072E-25,6.83112863121431E-25,6.87875950707587E-25,6.74207473614397E-25,6.7231234377005E-25,6.6092328323723E-25,6.44034181235704E-25,6.42857393701189E-25,6.19825256267487E-25,6.21122367825357E-25,6.28350030525893E-25,6.26216965604288E-25,6.09904144375852E-25,6.09712108347072E-25,6.07229601842626E-25,6.00379695149877E-25,5.87912180840693E-25,5.8994618991022E-25
1032,7.80608182346397E-25,7.64744371921546E-25,7.67945561081279E-25,7.67234137381749E-25,7.56494336877106E-25,7.49984563523231E-25,7.47602684765852E-25,7.38025884604719E-25,7.39325553962515E-25,7.33965318986475E-25,7.19056569344514E-25,7.21800941534422E-25,7.05112479791845E-25,7.07397486728875E-25,7.01683983487801E-25,6.97334634127438E-25,6.91023387088088E-25,6.80299958036332E-25,6.86595521081262E-25,6.72400181414632E-25,6.71159015260389E-25,6.60070332086976E-25,6.43477253954191E-25,6.42224723132695E-25,6.18040113705141E-25,6.21181977224304E-25,6.2790089836909E-25,6.26001597802075E-25,6.09674256117615E-25,6.08642575168601E-25,6.05580046589649E-25,6.00962835782256E-25,5.87601366253726E-25,5.89928527496725E-25
1032.1,7.78231294233325E-25,7.615388631777E-25,7.65699823873738E-25,7.64800707275559E-25,7.54342752664687E-25,7.47769118312403E-25,7.45543271589752E-25,7.3679920540133E-25,7.3694738952997E-25,7.31037467938959E-25,7.18133492134024E-25,7.20258406441876E-25,7.03743095536776E-25,7.04546348467713E-25,7.00265260176266E-25,6.96026857324065E-25,6.90681890476961E-25,6.78707324236275E-25,6.84954607636103E-25,6.72014302980063E-25,6.6796815508024E-25,6.57847027009016E-25,6.40528650099085E-25,6.41827401906488E-25,6.1787495743904E-25,6.20036912957556E-25,6.2745115384056E-25,6.24224946397511E-25,6.09181735349986E-25,6.08938364738541E-25,6.05039860487786E-25,5.98338577723671E-25,5.8729008474587E-25,5.88699047859973E-25
1032.2,7.76287115175889E-25,7.6121906560178E-25,7.6372736153795E-25,7.62224334448809E-25,7.52468825625395E-25,7.45694724595532E-25,7.43339160611538E-25,7.34275858042918E-25,7.34870962941875E-25,7.29358376029165E-25,7.15619448040213E-25,7.18240978411004E-25,7.01750394508662E-25,7.02869456640356E-25,6.98685016603301E-25,6.93729951839856E-25,6.8814355662512E-25,6.78511564151548E-25,6.83132299060785E-25,6.69847804837908E-25,6.68292832666556E-25,6.56991385879315E-25,6.39316726631925E-25,6.40720740366793E-25,6.18173088973007E-25,6.18408507976144E-25,6.25239301714721E-25,6.23227224235942E-25,6.07114376171479E-25,6.07867076168378E-25,6.05888577006754E-25,5.9775392018619E-25,5.86383220227447E-25,5.85952934360987E-25
1032.3,7.73615094184408E-25,7.58421229793973E-25,7.6120116994514E-25,7.59364376994281E-25,7.49892642671152E-25,7.42757234636939E-25,7.39992220310213E-25,7.31461880460284E-25,7.32031321167484E-25,7.27051246262182E-25,7.13739021559945E-25,7.16063584612868E-25,6.9882242586561E-25,7.01695503913236E-25,6.96142893434679E-25,6.92089386838456E-25,6.87630915373689E-25,6.77440869164713E-25,6.8202682574612E-25,6.68569477426618E-25,6.65467694208593E-25,6.55155681553347E-25,6.37668307867316E-25,6.39376453098606E-25,6.1754364209936E-25,6.17742929562221E-25,6.24032185717188E-25,6.21447153773442E-25,6.06882286147104E-25,6.06521006845047E-25,6.0423545949054E-25,5.97752328269095E-25,5.86963821811624E-25,5.85932812622177E-25
1032.4,7.7050461139781E-25,7.55069643421816E-25,7.58120446147238E-25,7.5776597325835E-25,7.48434658619263E-25,7.411086273683E-25,7.38781270363674E-25,7.29797437870783E-25,7.30406903811673E-25,7.24741675692469E-25,7.11697430518063E-25,7.13725994403897E-25,6.97603005265956E-25,7.00351880108965E-25,6.94718829345757E-25,6.90282266557382E-25,6.86102918889971E-25,6.73569017069048E-25,6.81639231173519E-25,6.6675518833089E-25,6.64493435230427E-25,6.54101632021192E-25,6.37977192790894E-25,6.37794195806888E-25,6.15521197264089E-25,6.15387700821528E-25,6.22823724044257E-25,6.19665183067625E-25,6.05861942751702E-25,6.05447165777166E-25,6.02024192215556E-25,5.96290357624892E-25,5.86055589380102E-25,5.85002459503416E-25
1032.5,7.68407916259365E-25,7.53505645979881E-25,7.55450625974831E-25,7.54478937866204E-25,7.45713419791738E-25,7.38165649092759E-25,7.35713857132312E-25,7.27410535203832E-25,7.28476013368032E-25,7.22272959927609E-25,7.08220697242956E-25,7.11701859722054E-25,6.95759511334845E-25,6.97827836522039E-25,6.92972829065839E-25,6.88802900957478E-25,6.84911633845166E-25,6.73194829260505E-25,6.7981208784533E-25,6.64760688814042E-25,6.63888985582438E-25,6.52850377318758E-25,6.36108386406863E-25,6.3550042065497E-25,6.14193063359083E-25,6.15443801143986E-25,6.23125963999398E-25,6.18402619460143E-25,6.05365932704916E-25,6.04645949821939E-25,6.01480553242939E-25,5.96287718440637E-25,5.85146311758797E-25,5.84678031838129E-25
1032.6,7.65146102756145E-25,7.51112882255601E-25,7.53330410303117E-25,7.50907223887407E-25,7.43550330676189E-25,7.35506986982932E-25,7.34499244709798E-25,7.24876916721654E-25,7.26543046806163E-25,7.20271985143588E-25,7.06970529382116E-25,7.08727338716904E-25,6.94225533566936E-25,6.97828632452536E-25,6.91705715347359E-25,6.88311487972817E-25,6.83549726966563E-25,6.7071810804371E-25,6.78162942401551E-25,6.63120771086381E-25,6.62355962659627E-25,6.5081334858128E-25,6.35327022980641E-25,6.33677676403013E-25,6.12863469578281E-25,6.13326324034905E-25,6.20907020569303E-25,6.17660219307554E-25,6.03817777016515E-25,6.03569818372042E-25,6.00379301614305E-25,5.94238635559704E-25,5.82447178962736E-25,5.84049482298799E-25
1032.7,7.62898917841485E-25,7.48993401812192E-25,7.50240752712769E-25,7.49161050228021E-25,7.40683351168123E-25,7.33276814203547E-25,7.32711901275624E-25,7.22484907334286E-25,7.23693037618671E-25,7.17327740289014E-25,7.04125227077383E-25,7.05907850169782E-25,6.92845698733558E-25,6.95974848431828E-25,6.88994160106258E-25,6.8583928650123E-25,6.81170168320464E-25,6.69816047804254E-25,6.77592289769515E-25,6.60230017525668E-25,6.61563867939724E-25,6.50539867686672E-25,6.34326731546196E-25,6.32800311243402E-25,6.10370550091462E-25,6.12414684403337E-25,6.19190256808065E-25,6.17177832765381E-25,6.04371958992819E-25,6.02492474359656E-25,5.99555407106491E-25,5.93357265356778E-25,5.82728059828241E-25,5.83116369404739E-25
1032.8,7.60503841518389E-25,7.46043817339109E-25,7.46871421000842E-25,7.45160545546433E-25,7.3767300065581E-25,7.30900447386694E-25,7.29922277865195E-25,7.19801701573756E-25,7.2206060811264E-25,7.17519055588338E-25,7.02552566807796E-25,7.04034574639214E-25,6.91152531952124E-25,6.94287734609859E-25,6.87081849492834E-25,6.84024856094548E-25,6.78788112640058E-25,6.68562255517012E-25,6.73958613595284E-25,6.59478560652037E-25,6.59656380234717E-25,6.48303094557279E-25,6.3158051112735E-25,6.3239580913138E-25,6.09967413341977E-25,6.11501989214322E-25,6.17724029920785E-25,6.15911705783485E-25,6.02032096290434E-25,6.0086544843022E-25,5.98451817632166E-25,5.92182266328666E-25,5.82113777634452E-25,5.81574314271116E-25
1032.9,7.57960660996264E-25,7.42400965044088E-25,7.44051822367824E-25,7.42705250264656E-25,7.34799979397545E-25,7.28953263016274E-25,7.27701647618573E-25,7.17260101737881E-25,7.19968468279993E-25,7.15041240250512E-25,7.00180551394332E-25,7.01367950669571E-25,6.89457530503015E-25,6.91923816319657E-25,6.8645141927109E-25,6.82043305826047E-25,6.76912120511808E-25,6.66605381714747E-25,6.7356521193184E-25,6.5783314010068E-25,6.58304348628929E-25,6.47438628465518E-25,6.31668095310657E-25,6.29857194518609E-25,6.0979631252654E-25,6.09862698617126E-25,6.17518691613854E-25,6.14644178983433E-25,6.01006076170566E-25,6.00059778599971E-25,5.97068127704211E-25,5.90713212794663E-25,5.81498736581633E-25,5.80638770152718E-25
1033,7.55123522770071E-25,7.3889248231751E-25,7.42336233278197E-25,7.3912006268864E-25,7.32626573484196E-25,7.25852256475799E-25,7.24620395029937E-25,7.15582704074703E-25,7.1741595190583E-25,7.13974568244417E-25,6.98125249502923E-25,6.99173577735481E-25,6.87136488923491E-25,6.89895064431652E-25,6.84053932010031E-25,6.80885892817279E-25,6.76221340206918E-25,6.65172938836765E-25,6.71728770935031E-25,6.563646372103E-25,6.55649383534311E-25,6.45394295628655E-25,6.29135879525352E-25,6.29687694543766E-25,6.08461320884932E-25,6.07979685107839E-25,6.16302505486122E-25,6.12591393591066E-25,5.98925360402679E-25,5.98704159697206E-25,5.9596192755494E-25,5.90707027032627E-25,5.79986797846549E-25,5.78789462117764E-25
1033.1,7.53011979602111E-25,7.35242219897372E-25,7.38680673519577E-25,7.35390213522739E-25,7.29888500453718E-25,7.23180150598838E-25,7.21822181754512E-25,7.12313457189377E-25,7.15319130880384E-25,7.12278027221025E-25,6.95908079333226E-25,6.96501621580918E-25,6.85905892549193E-25,6.87526339345583E-25,6.81814576534556E-25,6.77743210898557E-25,6.7417222165164E-25,6.63914511114282E-25,6.69709966473442E-25,6.55073310443664E-25,6.5447974118937E-25,6.44723788906889E-25,6.27911521947001E-25,6.27619534094013E-25,6.07590511865269E-25,6.08031321928267E-25,6.15337709202042E-25,6.11582097601354E-25,5.98950546519826E-25,5.98445590756283E-25,5.94296222225557E-25,5.88356403719207E-25,5.79070946421672E-25,5.7876447265974E-25
1033.2,7.5016927182842E-25,7.3200293779798E-25,7.35575376868356E-25,7.33913339104547E-25,7.27569541741194E-25,7.21369888395213E-25,7.19736970490957E-25,7.10053166795168E-25,7.13831532996788E-25,7.09164529252208E-25,6.94327600703019E-25,6.94777864599058E-25,6.8342429382537E-25,6.85662093644224E-25,6.80697928513144E-25,6.77740079844554E-25,6.71781395046804E-25,6.62479003383449E-25,6.68952401105699E-25,6.54317157595142E-25,6.52750482487447E-25,6.42479133010283E-25,6.26685802083608E-25,6.26261408573758E-25,6.05088136157064E-25,6.05660859564156E-25,6.14118942092097E-25,6.10833191203368E-25,5.97393759062439E-25,5.97087540033964E-25,5.93745809476301E-25,5.87469213665373E-25,5.78453047278753E-25,5.77216665804187E-25
1033.3,7.4703189612837E-25,7.29313543630303E-25,7.34129703868884E-25,7.2876576347804E-25,7.2440378202593E-25,7.19701845975769E-25,7.17792789957397E-25,7.0721173784839E-25,7.11730543027016E-25,7.06834371764758E-25,6.91946216761781E-25,6.92576521622182E-25,6.85784712355022E-25,6.83626779256673E-25,6.78454395398325E-25,6.75585387857563E-25,6.70237310378461E-25,6.60690400062652E-25,6.66749349490786E-25,6.51949483276414E-25,6.51950315452623E-25,6.42199722960723E-25,6.25677345220928E-25,6.23714193471307E-25,6.04447557735833E-25,6.05711082009786E-25,6.11633892956007E-25,6.10345053472039E-25,5.95307764420366E-25,5.95453107618225E-25,5.91797679902595E-25,5.8775426705994E-25,5.76637799997811E-25,5.7810458574858E-25
1033.4,7.4520457739199E-25,7.28696958748351E-25,7.31018782516925E-25,7.25730791487597E-25,7.2222030626572E-25,7.16445287565915E-25,7.15703203597031E-25,7.05091146774555E-25,7.09780330456443E-25,7.0481653360721E-25,6.8940241926281E-25,6.89738250239414E-25,6.83456619888233E-25,6.81927607044214E-25,6.76369378878502E-25,6.73428419693358E-25,6.69201336426945E-25,6.59075723913545E-25,6.65266609220747E-25,6.51011675242121E-25,6.5133547044446E-25,6.39951309495524E-25,6.25105199887271E-25,6.22827779128872E-25,6.02640381110167E-25,6.04549021180342E-25,6.10918023689876E-25,6.08023725810937E-25,5.94011263244458E-25,5.9546711614717E-25,5.91524729341081E-25,5.86865595669995E-25,5.76616382451014E-25,5.76249814422736E-25
1033.5,7.43229286734489E-25,7.26418273916887E-25,7.29014275416143E-25,7.26647803163861E-25,7.19471068018482E-25,7.14195580894603E-25,7.13037829179995E-25,7.03692442617277E-25,7.07674944514784E-25,7.02009227504561E-25,6.87175946582534E-25,6.86897037134484E-25,6.80813223152758E-25,6.80226598121252E-25,6.74765026016239E-25,6.71600474021756E-25,6.66634048770748E-25,6.57459299281302E-25,6.63601501069101E-25,6.4971451750111E-25,6.49787996115414E-25,6.37503588871041E-25,6.22562784979048E-25,6.21227082666925E-25,6.00598011048775E-25,6.01687817861437E-25,6.09694828125615E-25,6.07009574550366E-25,5.93241382366964E-25,5.93554816530018E-25,5.91251348270872E-25,5.86269499876744E-25,5.75397036470298E-25,5.74698053900126E-25
1033.6,7.4037549100555E-25,7.22336568484484E-25,7.2756270722743E-25,7.2304316719864E-25,7.16859895741075E-25,7.11799110729491E-25,7.10369674170705E-25,7.02147288992448E-25,7.04648362400914E-25,6.99671624865686E-25,6.83826648803799E-25,6.85482117939043E-25,6.77854066527267E-25,6.78354435122061E-25,6.72997895104232E-25,6.69604839908193E-25,6.63893992620651E-25,6.55137065408044E-25,6.61753761676653E-25,6.47519841081982E-25,6.48238841155292E-25,6.37417869197983E-25,6.23082945262422E-25,6.20100391424877E-25,5.99253657063722E-25,6.01250345803529E-25,6.08216923816992E-25,6.0494608826632E-25,5.9273473848418E-25,5.92466393079294E-25,5.88459253483157E-25,5.84497690390233E-25,5.74475929710943E-25,5.74059977773649E-25
1033.7,7.37664859585246E-25,7.18250709183515E-25,7.26109529570665E-25,7.20990142443588E-25,7.14386992293565E-25,7.08388937127387E-25,7.07268147619448E-25,6.99585667754752E-25,7.02384822551474E-25,6.97489178623771E-25,6.82235517865661E-25,6.82476826684654E-25,6.74108952425708E-25,6.76480269360662E-25,6.70745524840269E-25,6.68436137760048E-25,6.6319323600894E-25,6.53164599824019E-25,6.6098956990485E-25,6.46040069540942E-25,6.45009049166431E-25,6.34769052649385E-25,6.20317689986596E-25,6.17782536564272E-25,5.96973832455331E-25,5.98627221539306E-25,6.07497845722089E-25,6.05239986816068E-25,5.91963160873114E-25,5.90825887114075E-25,5.87343958312888E-25,5.83311771846173E-25,5.72654591203533E-25,5.72200068123199E-25
1033.8,7.34658986677128E-25,7.18042685364235E-25,7.23821309242858E-25,7.18652008851008E-25,7.12334692604889E-25,7.06275986344047E-25,7.05025015761299E-25,6.96731294802821E-25,6.99658970293398E-25,6.9561980800166E-25,6.80161986234915E-25,6.81216971402654E-25,6.72396555970682E-25,6.74265139362146E-25,6.6832959497439E-25,6.65773101531148E-25,6.61810572772517E-25,6.52423338685806E-25,6.58776389834982E-25,6.43661736635411E-25,6.44575562745523E-25,6.33695386221007E-25,6.18645361941822E-25,6.1665273927219E-25,5.94925246805619E-25,5.97458801587547E-25,6.05509908456939E-25,6.02386408212131E-25,5.90397456265408E-25,5.89183627398296E-25,5.86787578768384E-25,5.81536487085665E-25,5.71431071542274E-25,5.71254431611507E-25
1033.9,7.31211170137626E-25,7.15337485191906E-25,7.21113753460081E-25,7.15462242282283E-25,7.09292267334111E-25,7.03437819234737E-25,7.03210521070711E-25,6.94599504345792E-25,6.97850577126323E-25,6.9311736004919E-25,6.78246557404987E-25,6.78365358058383E-25,6.7052558139697E-25,6.70521617153438E-25,6.66556216042942E-25,6.63937155230656E-25,6.59233985356354E-25,6.5079982437571E-25,6.5800964638774E-25,6.42716731788156E-25,6.42087433277251E-25,6.32028506976581E-25,6.1587493377147E-25,6.13615994833151E-25,5.94744321278541E-25,5.96532102466192E-25,6.04534762022502E-25,6.01629308307932E-25,5.89888200800848E-25,5.86988217260546E-25,5.84549202863177E-25,5.80347659959631E-25,5.71106256267319E-25,5.70613278585961E-25
1034,7.29076933608177E-25,7.11658029315599E-25,7.18403375153187E-25,7.12835574223949E-25,7.06670306198869E-25,7.00452043610463E-25,7.00387905944872E-25,6.91884742771016E-25,6.95733325156679E-25,6.90296606864329E-25,6.75847950424733E-25,6.76783688188045E-25,6.6677091344819E-25,6.70336811083794E-25,6.63812850805761E-25,6.61933194795264E-25,6.58358972349362E-25,6.47410998523883E-25,6.55973694996047E-25,6.39975000749948E-25,6.40530823102953E-25,6.30162409885865E-25,6.15075960608915E-25,6.12244416565733E-25,5.93861535855795E-25,5.94388654429027E-25,6.02543126561419E-25,5.99558541236888E-25,5.896429474118E-25,5.86721336009945E-25,5.83429901034041E-25,5.80040454884355E-25,5.69580320571504E-25,5.70582758664571E-25
1034.1,7.26208339161947E-25,7.09640939612903E-25,7.15829279679027E-25,7.10772824531102E-25,7.04186880462237E-25,6.98331589542428E-25,6.97562363076199E-25,6.893124087126E-25,6.93460298574871E-25,6.88420455766216E-25,6.74409566633857E-25,6.73290034370432E-25,6.65836332379059E-25,6.67266292803405E-25,6.62035196074691E-25,6.60425503775315E-25,6.55266327654595E-25,6.46136004801473E-25,6.54479401479183E-25,6.38847286943885E-25,6.36729585171494E-25,6.28096807416525E-25,6.14056567955766E-25,6.10156017619538E-25,5.91574015320689E-25,5.92972729142553E-25,6.01057328240724E-25,5.98536322630945E-25,5.87278983130826E-25,5.86454031818037E-25,5.81187405788389E-25,5.77671610696834E-25,5.68653361723676E-25,5.69940339566005E-25
1034.2,7.23483253988823E-25,7.07899521194664E-25,7.13391667178367E-25,7.07999212087752E-25,7.01418176232836E-25,6.96353692472257E-25,6.94877767955144E-25,6.8746398625496E-25,6.91031273295828E-25,6.86226301808513E-25,6.72648535472792E-25,6.7106693640419E-25,6.63644983476972E-25,6.65551082689995E-25,6.60740145507338E-25,6.57254051141712E-25,6.54046998774024E-25,6.43800437781122E-25,6.52076686922699E-25,6.37718302774054E-25,6.35916526171662E-25,6.2642426697431E-25,6.11938117279623E-25,6.09973873885546E-25,5.90220377633516E-25,5.89851662355244E-25,6.0058628174014E-25,5.97512947041361E-25,5.85972233139029E-25,5.850819122878E-25,5.81187556198426E-25,5.75300312532177E-25,5.66823990921983E-25,5.68379131024253E-25
1034.3,7.20901888827907E-25,7.05878263152421E-25,7.10116046703634E-25,7.04655509582007E-25,6.98363781888721E-25,6.939390629325E-25,6.91758540359923E-25,6.84741248551897E-25,6.88446025061618E-25,6.84345979935493E-25,6.69279503388936E-25,6.68841499499763E-25,6.63021683361196E-25,6.62474903462304E-25,6.5895891255383E-25,6.55243390919357E-25,6.51972943487072E-25,6.42522101233562E-25,6.51485925221312E-25,6.36767871234232E-25,6.34915409533578E-25,6.26331644305135E-25,6.109158758102E-25,6.08120684176773E-25,5.88865264810156E-25,5.90136268655218E-25,5.98843549149254E-25,5.95962545319233E-25,5.84664054562259E-25,5.82327143485994E-25,5.80345269675731E-25,5.74400253943065E-25,5.67096871211143E-25,5.67428553904908E-25
1034.4,7.1802456414851E-25,7.00378717875614E-25,7.07115676331497E-25,7.02443339882969E-25,6.96013616037589E-25,6.91666847608446E-25,6.89356183439128E-25,6.82452062989832E-25,6.85396822428319E-25,6.823054971433E-25,6.66549778691693E-25,6.66773141935814E-25,6.60826480087881E-25,6.60925315494142E-25,6.56852452710384E-25,6.53396974469253E-25,6.49384433492831E-25,6.4088895356501E-25,6.49442139256073E-25,6.3221812742721E-25,6.33725963278052E-25,6.22875994065378E-25,6.09452889549669E-25,6.06981891134851E-25,5.88680135585262E-25,5.8676687094768E-25,5.97098962788047E-25,5.95199660740928E-25,5.83619619355278E-25,5.81780467407612E-25,5.79221111834132E-25,5.75268452633659E-25,5.65565401536617E-25,5.66170599441077E-25
1034.5,7.15290956107061E-25,6.97238570841433E-25,7.05227215869789E-25,6.98809441494226E-25,6.93660981837726E-25,6.88232123175386E-25,6.86663137501689E-25,6.80306001513741E-25,6.83421273195307E-25,6.79788169789993E-25,6.64460291593117E-25,6.64543100047496E-25,6.59257717735093E-25,6.58693824541424E-25,6.54258558230962E-25,6.50882776978435E-25,6.46622399966415E-25,6.38900481356719E-25,6.4830430193605E-25,6.30723766495778E-25,6.32160641623816E-25,6.22187499248672E-25,6.07328621673673E-25,6.05125120151446E-25,5.92010740117185E-25,5.85587577947739E-25,5.95606979798105E-25,5.93119928652793E-25,5.81247505158167E-25,5.80127104524765E-25,5.77814674667664E-25,5.73482112996147E-25,5.65536731295293E-25,5.6521771617962E-25
1034.6,7.11233556155872E-25,6.93538472032222E-25,7.02221181980907E-25,6.97585965597614E-25,6.90739427354267E-25,6.85519307810488E-25,6.83823138808375E-25,6.78157673744856E-25,6.80674110679766E-25,6.76318399119841E-25,6.62368597359923E-25,6.6215114121837E-25,6.56429146376039E-25,6.55779443099691E-25,6.5166197165668E-25,6.49698232905231E-25,6.44199354517576E-25,6.36733038834385E-25,6.46801763733223E-25,6.29587952863713E-25,6.29656808206161E-25,6.19122153888336E-25,6.06082148445996E-25,6.04222453992118E-25,5.85729140690975E-25,5.84163137019195E-25,5.93858805581499E-25,5.93144544998394E-25,5.80730938712824E-25,5.79855141835761E-25,5.76406715256991E-25,5.71693884919052E-25,5.63701674782815E-25,5.63343968233777E-25
1034.7,7.08053090557866E-25,6.90113094884309E-25,6.99909599590408E-25,6.9408788761037E-25,6.87814853969367E-25,6.82658521959211E-25,6.80835976656914E-25,6.74987385668878E-25,6.7761614753382E-25,6.74587258369496E-25,6.60113773011874E-25,6.60075985602905E-25,6.53754995036609E-25,6.54394031834408E-25,6.50357843925111E-25,6.47679291501372E-25,6.42115791165057E-25,6.35094182401803E-25,6.45297591172667E-25,6.26829318533379E-25,6.28087650411601E-25,6.18232732788277E-25,6.03073410352339E-25,6.01883946918558E-25,5.82726148773159E-25,5.82981115865665E-25,5.92872887267602E-25,5.90534588375534E-25,5.79948152325125E-25,5.79029221367915E-25,5.74997232687732E-25,5.7138031413603E-25,5.63069400994299E-25,5.62081736504234E-25
1034.8,7.06044662137797E-25,6.87938041859611E-25,6.97874742822732E-25,6.91012668021259E-25,6.8488725989449E-25,6.79794778541677E-25,6.78134325393542E-25,6.72688287629393E-25,6.74863139612614E-25,6.71586605911257E-25,6.57373585016839E-25,6.59595919870301E-25,6.50605828408439E-25,6.53007097512108E-25,6.47108605091613E-25,6.45158132955655E-25,6.4003003313292E-25,6.33453563258976E-25,6.43791783271325E-25,6.24969135247052E-25,6.26891889848102E-25,6.16747701450472E-25,6.01162681838188E-25,6.00021507285222E-25,5.81128561455651E-25,5.82041867299095E-25,5.91121367160214E-25,5.90030505539195E-25,5.77304645003388E-25,5.77925440097625E-25,5.7274191423667E-25,5.6870266314442E-25,5.62135033582947E-25,5.60818126703622E-25
1034.9,7.03446154504696E-25,6.84366875697477E-25,6.94720555490381E-25,6.89071992101216E-25,6.82240279441199E-25,6.77073371051235E-25,6.75141142383775E-25,6.70095155743575E-25,6.72261406284988E-25,6.6905846206158E-25,6.53986254450063E-25,6.56078903649863E-25,6.49658315754441E-25,6.50425953153305E-25,6.44990397534522E-25,6.43968556202521E-25,6.38455583925516E-25,6.30571308012076E-25,6.41374474446254E-25,6.22385594480108E-25,6.24944253749753E-25,6.14864485287657E-25,5.99249937456219E-25,5.99114555993966E-25,5.84226441102439E-25,5.80124759818417E-25,5.90387790226799E-25,5.88470978945766E-25,5.7651912026997E-25,5.748811938805E-25,5.7245526769622E-25,5.6750023833506E-25,5.61199605225537E-25,5.60781296566714E-25
1035,6.99227322749171E-25,6.81210412620758E-25,6.92121977890132E-25,6.84852726190954E-25,6.78739229354358E-25,6.73331584712833E-25,6.72578180229075E-25,6.67499329173957E-25,6.70273769131E-25,6.66844905191631E-25,6.52045861706434E-25,6.5415712914411E-25,6.4807943459696E-25,6.47160266980546E-25,6.43356348159532E-25,6.4094223721895E-25,6.36536931737097E-25,6.29812612191439E-25,6.39500831527051E-25,6.20340680975204E-25,6.22806833050052E-25,6.14566347453533E-25,5.97996467422974E-25,5.97009160170133E-25,5.84742457524033E-25,5.78694266251904E-25,5.8812289601114E-25,5.88228905669568E-25,5.74934846257269E-25,5.74328351538612E-25,5.71041346226492E-25,5.66000754321952E-25,5.60564730980545E-25,5.59208333607348E-25
